file,generated_family,best_hit_family,best_hit_score
masked_25.fa,PF16381,PF16381,39.6
masked_25.fa,PF16381,PF16381,39.9
masked_25.fa,PF16381,PF16381,41.7
masked_25.fa,PF16381,PF16381,41.8
masked_25.fa,PF16381,PF16381,42.5
masked_25.fa,PF16381,PF16381,76.2
masked_25.fa,PF16381,PF16381,38.4
masked_25.fa,PF16381,PF16381,45.1
masked_25.fa,PF16381,PF16381,44.3
masked_25.fa,PF16381,PF16381,42.2
masked_25.fa,PF16381,PF16381,44.2
masked_25.fa,PF16381,PF16381,42.1
masked_25.fa,PF16381,PF16381,38.9
masked_25.fa,PF16381,PF16381,40.8
masked_25.fa,PF16381,PF16381,40.8
masked_25.fa,PF16381,PF16381,39.7
masked_25.fa,PF16381,PF16381,37.8
masked_25.fa,PF16381,PF16381,36.1
masked_25.fa,PF16381,PF16381,34.2
masked_25.fa,PF16381,PF16381,40.1
masked_25.fa,PF16381,PF16381,38.9
masked_25.fa,PF16381,PF16381,38.7
masked_25.fa,PF16381,PF16381,38.9
masked_25.fa,PF16381,PF16381,35.9
masked_25.fa,PF16381,PF16381,41.7
masked_25.fa,PF16381,PF16381,30.8
masked_25.fa,PF16381,PF16381,41.9
masked_25.fa,PF16381,PF16381,36.6
masked_25.fa,PF16381,PF16381,35.2
masked_25.fa,PF16381,PF16381,40.1
masked_25.fa,PF16381,PF16381,55.9
masked_25.fa,PF16381,PF16381,40.6
masked_25.fa,PF16381,PF16381,35.3
masked_25.fa,PF16381,,
masked_25.fa,PF16381,PF16381,33.1
masked_25.fa,PF16381,PF16381,35.8
masked_25.fa,PF16381,PF16381,38.3
masked_25.fa,PF16381,PF16381,40.0
masked_25.fa,PF16381,PF16381,37.7
masked_25.fa,PF16381,PF16381,39.3
masked_25.fa,PF16381,PF16381,39.9
masked_25.fa,PF16381,PF16381,37.4
masked_25.fa,PF16381,PF16381,47.2
masked_25.fa,PF16381,PF16381,41.0
masked_25.fa,PF16381,PF16381,36.9
masked_25.fa,PF16381,PF16381,38.4
masked_25.fa,PF16381,PF16381,38.5
masked_25.fa,PF16381,PF16381,34.5
masked_25.fa,PF16381,PF16381,47.1
masked_25.fa,PF16381,PF16381,47.1
masked_25.fa,PF16381,PF16381,47.1
masked_25.fa,PF16381,PF16381,47.1
masked_25.fa,PF16381,PF16381,47.1
masked_25.fa,PF16381,PF16381,39.1
masked_25.fa,PF16381,PF16381,40.5
masked_25.fa,PF16381,PF16381,39.3
masked_25.fa,PF16381,PF16381,35.0
masked_25.fa,PF16381,PF16381,39.9
masked_25.fa,PF16381,PF16381,41.2
masked_25.fa,PF16381,PF16381,35.1
masked_25.fa,PF16381,PF16381,39.0
masked_25.fa,PF16381,PF16381,44.7
masked_25.fa,PF16381,PF16381,44.7
masked_25.fa,PF16381,PF16381,30.9
masked_25.fa,PF16381,PF16381,44.7
masked_25.fa,PF16381,PF16381,41.2
masked_25.fa,PF16381,PF16381,31.6
masked_25.fa,PF16381,PF16381,42.5
masked_25.fa,PF16381,PF16381,41.8
masked_25.fa,PF16381,PF16381,37.2
masked_25.fa,PF16381,PF16381,38.2
masked_25.fa,PF16381,PF16381,38.4
masked_25.fa,PF16381,PF16381,36.4
masked_25.fa,PF16381,PF16381,36.5
masked_25.fa,PF16381,PF16381,46.6
masked_25.fa,PF16381,PF16381,39.8
masked_25.fa,PF16381,PF16381,35.7
masked_25.fa,PF16381,PF16381,46.8
masked_25.fa,PF16381,PF16381,46.8
masked_25.fa,PF16381,PF16381,46.8
masked_25.fa,PF16381,PF16381,31.0
masked_25.fa,PF16381,PF16381,34.5
masked_25.fa,PF16381,PF16381,43.1
masked_25.fa,PF16381,PF16381,43.9
masked_25.fa,PF16381,PF16381,39.0
masked_25.fa,PF16381,PF16381,45.0
masked_25.fa,PF16381,PF16381,42.6
masked_25.fa,PF16381,PF16381,27.0
masked_25.fa,PF16381,PF16381,37.4
masked_25.fa,PF16381,PF16381,28.2
masked_25.fa,PF16381,PF16381,66.6
masked_25.fa,PF16381,PF16381,35.8
masked_25.fa,PF16381,PF16381,50.4
masked_25.fa,PF16381,PF16381,28.4
masked_25.fa,PF16381,PF16381,34.6
masked_25.fa,PF16381,PF16381,43.0
masked_25.fa,PF16381,PF16381,62.0
masked_25.fa,PF16381,PF16381,33.2
masked_25.fa,PF16381,PF16381,38.8
masked_25.fa,PF16381,PF16381,43.0
masked_25.fa,PF16381,PF16381,31.4
masked_25.fa,PF16381,PF16381,24.8
masked_25.fa,PF16381,PF16381,43.0
masked_25.fa,PF16381,PF16381,41.7
masked_25.fa,PF16381,PF16381,33.9
masked_25.fa,PF16381,PF16381,28.8
masked_25.fa,PF16381,PF16381,31.0
masked_25.fa,PF16381,PF16381,36.8
masked_25.fa,PF16381,PF16381,36.4
masked_25.fa,PF16381,PF16381,26.4
masked_25.fa,PF16381,PF16381,26.8
masked_25.fa,PF16381,PF16381,29.7
masked_25.fa,PF16381,PF16381,36.0
masked_25.fa,PF16381,PF16381,22.2
masked_25.fa,PF16381,PF16381,38.4
masked_25.fa,PF16381,PF16381,26.8
masked_25.fa,PF16381,PF16381,35.3
masked_25.fa,PF16381,PF16381,28.8
masked_25.fa,PF16381,PF16381,28.5
masked_25.fa,PF16381,PF16381,25.6
masked_25.fa,PF16381,PF16381,41.2
masked_25.fa,PF16381,PF16381,37.3
masked_25.fa,PF16381,PF16381,26.3
masked_25.fa,PF16381,PF16381,28.7
masked_25.fa,PF16381,PF16381,28.5
masked_25.fa,PF16381,PF16381,28.2
masked_25.fa,PF16381,PF16381,34.5
masked_25.fa,PF16381,PF16381,40.9
masked_25.fa,PF16381,PF16381,38.0
masked_25.fa,PF16381,,
masked_25.fa,PF16381,PF16381,31.8
masked_25.fa,PF16381,PF16381,28.3
masked_25.fa,PF16381,,
masked_25.fa,PF16381,PF16381,35.1
masked_25.fa,PF16381,PF16381,22.7
masked_25.fa,PF16381,PF16381,41.7
masked_25.fa,PF16381,PF16381,41.3
masked_25.fa,PF16381,PF16381,35.9
masked_25.fa,PF16381,PF16381,22.4
masked_25.fa,PF16381,PF16381,40.5
masked_25.fa,PF16381,PF16381,34.2
masked_25.fa,PF16381,PF16381,31.8
masked_25.fa,PF16381,PF16381,27.1
masked_25.fa,PF16381,PF16381,22.4
masked_25.fa,PF16381,PF16381,27.8
masked_25.fa,PF16381,PF16381,39.0
masked_25.fa,PF16381,PF16381,32.2
masked_25.fa,PF16381,PF16381,33.7
masked_25.fa,PF16381,PF16381,27.9
masked_25.fa,PF16381,PF16381,43.6
masked_25.fa,PF16381,PF16381,44.1
masked_25.fa,PF16381,PF16381,27.8
masked_25.fa,PF16381,PF16381,27.7
masked_25.fa,PF16381,PF16381,26.7
masked_25.fa,PF16381,PF16381,27.5
masked_25.fa,PF16381,PF16381,27.4
masked_25.fa,PF16381,PF16381,28.7
masked_25.fa,PF16381,,
masked_25.fa,PF16381,PF16381,28.5
masked_25.fa,PF16381,PF16381,25.1
masked_25.fa,PF16381,PF16381,41.9
masked_25.fa,PF16381,PF16381,29.3
masked_25.fa,PF16381,PF16381,26.3
masked_25.fa,PF16381,PF16381,29.1
masked_25.fa,PF16381,PF16381,27.6
masked_25.fa,PF16381,PF16381,27.5
masked_25.fa,PF16381,PF16381,22.3
masked_25.fa,PF16381,,
masked_25.fa,PF16381,PF16381,44.8
masked_25.fa,PF16381,PF16381,28.6
masked_25.fa,PF16381,PF16381,38.3
masked_25.fa,PF16381,,
masked_25.fa,PF16381,PF16381,46.6
masked_25.fa,PF16381,PF16381,33.3
masked_25.fa,PF16381,PF16381,46.6
masked_25.fa,PF16381,PF16381,46.0
masked_25.fa,PF16381,PF16381,37.1
masked_25.fa,PF16381,PF16381,36.9
masked_25.fa,PF16381,PF16381,26.9
masked_25.fa,PF16381,PF16381,36.5
masked_25.fa,PF16381,PF16381,22.7
masked_25.fa,PF16381,,
masked_25.fa,PF16381,,
masked_25.fa,PF16381,,
masked_25.fa,PF16381,,
masked_25.fa,PF06937,PF06937,393.2
masked_25.fa,PF06937,PF06937,492.6
masked_25.fa,PF06937,PF06937,161.1
masked_25.fa,PF06937,PF06937,371.0
masked_25.fa,PF06937,PF06937,95.0
masked_25.fa,PF06937,PF06937,383.6
masked_25.fa,PF06937,PF06937,134.3
masked_25.fa,PF06937,PF06937,343.3
masked_25.fa,PF06937,PF06937,105.7
masked_25.fa,PF06937,PF06937,375.3
masked_25.fa,PF06937,PF06937,361.0
masked_25.fa,PF06937,PF06937,309.0
masked_25.fa,PF06937,PF06937,496.2
masked_25.fa,PF06937,PF06937,376.6
masked_25.fa,PF06937,PF06937,404.7
masked_25.fa,PF06937,PF06937,352.6
masked_25.fa,PF06937,PF06937,385.3
masked_25.fa,PF06937,PF06937,336.2
masked_25.fa,PF06937,PF06937,336.4
masked_25.fa,PF06937,PF06937,411.7
masked_25.fa,PF06937,PF06937,411.7
masked_25.fa,PF06937,PF06937,354.2
masked_25.fa,PF06937,PF06937,354.2
masked_25.fa,PF06937,PF06937,354.2
masked_25.fa,PF06937,PF06937,339.2
masked_25.fa,PF06937,PF06937,385.4
masked_25.fa,PF06937,PF06937,338.3
masked_25.fa,PF06937,PF06937,287.8
masked_25.fa,PF06937,PF06937,99.8
masked_25.fa,PF06937,PF06937,357.0
masked_25.fa,PF06937,PF06937,414.5
masked_25.fa,PF06937,PF06937,351.5
masked_25.fa,PF06937,PF06937,414.5
masked_25.fa,PF06937,PF06937,327.7
masked_25.fa,PF06937,PF06937,351.5
masked_25.fa,PF06937,PF06937,350.6
masked_25.fa,PF06937,PF06937,353.6
masked_25.fa,PF06937,PF06937,382.5
masked_25.fa,PF06937,PF06937,372.4
masked_25.fa,PF06937,PF06937,357.3
masked_25.fa,PF06937,PF06937,427.7
masked_25.fa,PF06937,PF06937,421.2
masked_25.fa,PF06937,PF06937,389.8
masked_25.fa,PF06937,PF06937,416.3
masked_25.fa,PF06937,PF06937,424.0
masked_25.fa,PF06937,PF06937,92.2
masked_25.fa,PF06937,PF06937,418.2
masked_25.fa,PF06937,PF06937,299.2
masked_25.fa,PF06937,PF06937,308.3
masked_25.fa,PF06937,PF06937,409.8
masked_25.fa,PF06937,PF06937,417.4
masked_25.fa,PF06937,PF06937,343.3
masked_25.fa,PF06937,PF06937,214.8
masked_25.fa,PF06937,PF06937,118.3
masked_25.fa,PF06937,PF06937,239.2
masked_25.fa,PF06937,PF06937,304.3
masked_25.fa,PF06937,PF06937,404.2
masked_25.fa,PF06937,PF06937,242.5
masked_25.fa,PF06937,PF06937,246.7
masked_25.fa,PF06937,PF06937,496.9
masked_25.fa,PF06937,PF06937,383.6
masked_25.fa,PF06937,PF06937,488.7
masked_25.fa,PF06937,PF06937,307.5
masked_25.fa,PF06937,PF06937,306.3
masked_25.fa,PF06937,PF06937,306.3
masked_25.fa,PF06937,PF06937,407.9
masked_25.fa,PF06937,PF06937,391.7
masked_25.fa,PF06937,PF06937,336.2
masked_25.fa,PF06937,PF06937,376.6
masked_25.fa,PF06937,PF06937,325.0
masked_25.fa,PF06937,PF06937,305.8
masked_25.fa,PF06937,PF06937,261.6
masked_25.fa,PF06937,PF06937,301.3
masked_25.fa,PF06937,PF06937,338.8
masked_25.fa,PF06937,PF06937,361.5
masked_25.fa,PF06937,PF06937,314.7
masked_25.fa,PF06937,PF06937,345.6
masked_25.fa,PF06937,PF06937,379.4
masked_25.fa,PF06937,PF06937,313.2
masked_25.fa,PF06937,PF06937,382.5
masked_25.fa,PF06937,PF06937,321.2
masked_25.fa,PF06937,PF06937,314.1
masked_25.fa,PF06937,PF06937,327.4
masked_25.fa,PF06937,PF06937,218.2
masked_25.fa,PF06937,PF06937,318.2
masked_25.fa,PF06937,PF06937,537.0
masked_25.fa,PF06937,PF06937,302.2
masked_25.fa,PF06937,PF06937,337.1
masked_25.fa,PF06937,PF06937,333.7
masked_25.fa,PF06937,PF06937,362.7
masked_25.fa,PF06937,PF06937,326.7
masked_25.fa,PF06937,PF06937,314.3
masked_25.fa,PF06937,PF06937,327.6
masked_25.fa,PF06937,PF06937,344.4
masked_25.fa,PF06937,PF06937,353.0
masked_25.fa,PF06937,PF06937,187.9
masked_25.fa,PF06937,PF06937,105.3
masked_25.fa,PF06937,PF06937,287.6
masked_25.fa,PF06937,PF06937,84.4
masked_25.fa,PF06937,PF06937,261.4
masked_25.fa,PF06937,PF06937,107.6
masked_25.fa,PF06937,PF06937,349.9
masked_25.fa,PF06937,PF06937,349.2
masked_25.fa,PF06937,PF06937,321.9
masked_25.fa,PF06937,PF06937,343.2
masked_25.fa,PF06937,PF06937,371.4
masked_25.fa,PF06937,PF06937,313.8
masked_25.fa,PF06937,PF06937,369.3
masked_25.fa,PF06937,PF06937,235.4
masked_25.fa,PF06937,PF06937,218.3
masked_25.fa,PF06937,PF06937,253.3
masked_25.fa,PF06937,PF06937,316.0
masked_25.fa,PF06937,PF06937,266.4
masked_25.fa,PF06937,PF06937,358.5
masked_25.fa,PF06937,PF06937,307.8
masked_25.fa,PF06937,PF06937,303.5
masked_25.fa,PF06937,PF06937,252.4
masked_25.fa,PF06937,PF06937,195.4
masked_25.fa,PF06937,PF06937,231.6
masked_25.fa,PF06937,PF06937,332.9
masked_25.fa,PF06937,PF06937,195.4
masked_25.fa,PF06937,PF06937,231.6
masked_25.fa,PF06937,PF06937,195.4
masked_25.fa,PF06937,PF06937,230.7
masked_25.fa,PF06937,PF06937,319.8
masked_25.fa,PF06937,PF06937,128.4
masked_25.fa,PF06937,PF06937,438.7
masked_25.fa,PF06937,PF06937,208.1
masked_25.fa,PF06937,PF06937,210.4
masked_25.fa,PF06937,PF06937,110.7
masked_25.fa,PF06937,PF06937,282.8
masked_25.fa,PF06937,PF06937,253.8
masked_25.fa,PF06937,PF06937,309.1
masked_25.fa,PF06937,PF06937,217.0
masked_25.fa,PF06937,PF06937,217.0
masked_25.fa,PF06937,PF06937,217.0
masked_25.fa,PF06937,PF06937,295.9
masked_25.fa,PF06937,PF06937,320.4
masked_25.fa,PF06937,PF06937,485.7
masked_25.fa,PF06937,PF06937,253.6
masked_25.fa,PF06937,PF06937,505.5
masked_25.fa,PF06937,PF06937,265.6
masked_25.fa,PF06937,PF06937,157.1
masked_25.fa,PF06937,PF06937,96.1
masked_25.fa,PF06937,PF06937,149.0
masked_25.fa,PF06937,PF06937,396.0
masked_25.fa,PF06937,PF06937,120.3
masked_25.fa,PF06937,PF06937,129.7
masked_25.fa,PF06937,PF06937,361.2
masked_25.fa,PF06937,PF06937,132.5
masked_25.fa,PF06937,PF06937,129.7
masked_25.fa,PF06937,PF06937,220.0
masked_25.fa,PF06937,PF06937,141.8
masked_25.fa,PF06937,PF06937,183.4
masked_25.fa,PF06937,PF06937,204.2
masked_25.fa,PF06937,PF06937,116.7
masked_25.fa,PF06937,PF06937,99.6
masked_25.fa,PF06937,PF06937,133.3
masked_25.fa,PF06937,PF06937,91.4
masked_25.fa,PF06937,PF06937,235.9
masked_25.fa,PF06937,PF06937,260.1
masked_25.fa,PF06937,PF06937,156.0
masked_25.fa,PF06937,PF06937,92.1
masked_25.fa,PF06937,PF06937,128.9
masked_25.fa,PF06937,PF06937,87.2
masked_25.fa,PF06937,PF06937,205.3
masked_25.fa,PF06937,PF06937,138.4
masked_25.fa,PF06937,PF06937,145.1
masked_25.fa,PF06937,PF06937,138.0
masked_25.fa,PF06937,PF06937,138.0
masked_25.fa,PF06937,PF06937,136.3
masked_25.fa,PF06937,PF06937,134.3
masked_25.fa,PF06937,PF06937,131.2
masked_25.fa,PF06937,PF06937,118.5
masked_25.fa,PF06937,PF06937,110.5
masked_25.fa,PF06937,PF06937,83.3
masked_25.fa,PF06937,PF06937,95.3
masked_25.fa,PF06937,PF06937,129.6
masked_25.fa,PF06937,PF06937,72.3
masked_25.fa,PF06937,PF06937,97.1
masked_25.fa,PF06937,PF06937,49.8
masked_25.fa,PF06937,PF06937,101.0
masked_25.fa,PF06937,PF06937,61.8
masked_25.fa,PF06937,PF06937,125.5
masked_25.fa,PF06937,PF06937,101.4
masked_25.fa,PF06937,PF06937,58.5
masked_25.fa,PF06937,PF06937,99.8
masked_25.fa,PF06937,PF06937,134.3
masked_25.fa,PF06937,PF06937,134.3
masked_25.fa,PF06937,PF06937,80.8
masked_25.fa,PF06937,PF06937,110.1
masked_25.fa,PF06937,PF06937,110.1
masked_25.fa,PF06937,PF06937,82.5
masked_25.fa,PF06937,PF06937,102.7
masked_25.fa,PF06937,PF06937,82.5
masked_25.fa,PF06937,PF06937,82.5
masked_25.fa,PF06937,PF06937,123.3
masked_25.fa,PF06937,PF06937,126.3
masked_25.fa,PF06937,PF06937,126.3
masked_25.fa,PF06937,PF06937,126.3
masked_25.fa,PF14294,PF14294,49.8
masked_25.fa,PF14294,PF14294,63.8
masked_25.fa,PF14294,PF14294,66.5
masked_25.fa,PF14294,PF14294,52.2
masked_25.fa,PF14294,PF14294,49.3
masked_25.fa,PF14294,PF14294,47.4
masked_25.fa,PF14294,PF14294,55.8
masked_25.fa,PF14294,PF14294,59.7
masked_25.fa,PF14294,PF14294,57.5
masked_25.fa,PF14294,PF14294,51.3
masked_25.fa,PF14294,PF14294,70.2
masked_25.fa,PF14294,PF14294,48.7
masked_25.fa,PF14294,PF14294,55.8
masked_25.fa,PF14294,PF14294,53.3
masked_25.fa,PF14294,PF14294,61.4
masked_25.fa,PF14294,PF14294,49.3
masked_25.fa,PF14294,PF14294,70.7
masked_25.fa,PF14294,PF14294,70.7
masked_25.fa,PF14294,PF14294,70.2
masked_25.fa,PF14294,PF14294,70.3
masked_25.fa,PF14294,PF14294,66.5
masked_25.fa,PF14294,PF14294,69.8
masked_25.fa,PF14294,PF14294,52.8
masked_25.fa,PF14294,PF14294,54.8
masked_25.fa,PF14294,PF14294,71.0
masked_25.fa,PF14294,PF14294,50.2
masked_25.fa,PF14294,PF14294,53.7
masked_25.fa,PF14294,PF14294,55.1
masked_25.fa,PF14294,PF14294,60.3
masked_25.fa,PF14294,PF14294,51.4
masked_25.fa,PF14294,PF14294,64.7
masked_25.fa,PF14294,PF14294,62.8
masked_25.fa,PF14294,PF14294,66.6
masked_25.fa,PF14294,PF14294,81.6
masked_25.fa,PF14294,PF14294,59.1
masked_25.fa,PF14294,PF14294,59.2
masked_25.fa,PF14294,PF14294,44.9
masked_25.fa,PF14294,PF14294,63.0
masked_25.fa,PF14294,PF14294,62.1
masked_25.fa,PF14294,PF14294,78.2
masked_25.fa,PF14294,PF14294,53.7
masked_25.fa,PF14294,PF14294,63.0
masked_25.fa,PF14294,PF14294,45.7
masked_25.fa,PF14294,PF14294,59.1
masked_25.fa,PF14294,PF14294,48.3
masked_25.fa,PF14294,PF14294,50.9
masked_25.fa,PF14294,PF14294,57.6
masked_25.fa,PF14294,PF14294,70.2
masked_25.fa,PF14294,PF14294,64.8
masked_25.fa,PF14294,PF14294,59.6
masked_25.fa,PF14294,PF14294,77.2
masked_25.fa,PF14294,PF14294,52.3
masked_25.fa,PF14294,PF14294,52.6
masked_25.fa,PF14294,PF14294,63.2
masked_25.fa,PF14294,PF14294,55.2
masked_25.fa,PF14294,PF14294,41.8
masked_25.fa,PF14294,PF14294,62.1
masked_25.fa,PF14294,PF14294,54.9
masked_25.fa,PF14294,PF14294,42.3
masked_25.fa,PF14294,PF14294,55.2
masked_25.fa,PF14294,PF14294,51.7
masked_25.fa,PF14294,PF14294,75.4
masked_25.fa,PF14294,PF14294,58.9
masked_25.fa,PF14294,PF14294,51.6
masked_25.fa,PF14294,PF14294,40.9
masked_25.fa,PF14294,PF14294,43.2
masked_25.fa,PF14294,PF14294,54.3
masked_25.fa,PF14294,PF14294,52.0
masked_25.fa,PF14294,PF14294,56.3
masked_25.fa,PF14294,PF14294,44.7
masked_25.fa,PF14294,PF14294,50.1
masked_25.fa,PF14294,PF14294,62.2
masked_25.fa,PF14294,PF14294,54.6
masked_25.fa,PF14294,PF14294,49.5
masked_25.fa,PF14294,PF14294,46.9
masked_25.fa,PF14294,PF14294,74.2
masked_25.fa,PF14294,PF14294,61.4
masked_25.fa,PF14294,PF14294,69.9
masked_25.fa,PF14294,PF14294,52.0
masked_25.fa,PF14294,PF14294,59.0
masked_25.fa,PF14294,PF14294,65.3
masked_25.fa,PF14294,PF14294,64.9
masked_25.fa,PF14294,PF14294,56.8
masked_25.fa,PF14294,PF14294,90.5
masked_25.fa,PF14294,PF14294,43.6
masked_25.fa,PF14294,PF14294,45.3
masked_25.fa,PF14294,PF14294,72.3
masked_25.fa,PF14294,PF14294,88.4
masked_25.fa,PF14294,PF14294,74.2
masked_25.fa,PF14294,PF14294,90.2
masked_25.fa,PF14294,PF14294,64.3
masked_25.fa,PF14294,PF14294,78.4
masked_25.fa,PF14294,PF14294,71.1
masked_25.fa,PF14294,PF14294,69.4
masked_25.fa,PF14294,PF14294,69.4
masked_25.fa,PF14294,PF14294,72.2
masked_25.fa,PF14294,PF14294,55.8
masked_25.fa,PF14294,PF14294,60.0
masked_25.fa,PF14294,PF14294,65.9
masked_25.fa,PF14294,PF14294,57.5
masked_25.fa,PF14294,PF14294,77.0
masked_25.fa,PF14294,PF14294,57.0
masked_25.fa,PF14294,PF14294,76.3
masked_25.fa,PF14294,PF14294,69.8
masked_25.fa,PF14294,PF14294,65.4
masked_25.fa,PF14294,PF14294,55.4
masked_25.fa,PF14294,PF14294,65.6
masked_25.fa,PF14294,PF14294,60.9
masked_25.fa,PF14294,PF14294,85.2
masked_25.fa,PF14294,PF14294,59.8
masked_25.fa,PF14294,PF14294,47.0
masked_25.fa,PF14294,PF14294,78.6
masked_25.fa,PF14294,PF14294,43.6
masked_25.fa,PF14294,PF14294,62.5
masked_25.fa,PF14294,PF14294,46.6
masked_25.fa,PF14294,PF14294,76.1
masked_25.fa,PF14294,PF14294,58.6
masked_25.fa,PF14294,PF14294,55.4
masked_25.fa,PF14294,PF14294,60.7
masked_25.fa,PF14294,PF14294,73.5
masked_25.fa,PF14294,PF14294,50.2
masked_25.fa,PF14294,PF14294,59.2
masked_25.fa,PF14294,PF14294,76.2
masked_25.fa,PF14294,PF14294,60.4
masked_25.fa,PF14294,PF14294,65.3
masked_25.fa,PF14294,PF14294,54.9
masked_25.fa,PF14294,PF14294,70.3
masked_25.fa,PF14294,PF14294,51.0
masked_25.fa,PF14294,PF14294,61.9
masked_25.fa,PF14294,PF14294,81.1
masked_25.fa,PF14294,PF14294,51.5
masked_25.fa,PF14294,PF14294,47.5
masked_25.fa,PF14294,PF14294,55.8
masked_25.fa,PF14294,PF14294,68.9
masked_25.fa,PF14294,PF14294,41.4
masked_25.fa,PF14294,PF14294,82.2
masked_25.fa,PF14294,PF14294,52.0
masked_25.fa,PF14294,PF14294,70.6
masked_25.fa,PF14294,PF14294,74.5
masked_25.fa,PF14294,PF14294,68.8
masked_25.fa,PF14294,PF14294,71.5
masked_25.fa,PF14294,PF14294,59.8
masked_25.fa,PF14294,PF14294,82.0
masked_25.fa,PF14294,PF14294,75.2
masked_25.fa,PF14294,PF14294,75.2
masked_25.fa,PF14294,PF14294,51.0
masked_25.fa,PF14294,PF14294,72.1
masked_25.fa,PF14294,PF14294,71.6
masked_25.fa,PF14294,PF14294,64.7
masked_25.fa,PF14294,PF14294,38.0
masked_25.fa,PF14294,PF14294,86.1
masked_25.fa,PF14294,PF14294,71.9
masked_25.fa,PF14294,PF14294,52.5
masked_25.fa,PF14294,PF14294,52.1
masked_25.fa,PF14294,PF14294,71.1
masked_25.fa,PF14294,PF14294,71.3
masked_25.fa,PF14294,PF14294,45.0
masked_25.fa,PF14294,PF14294,53.5
masked_25.fa,PF14294,PF14294,66.4
masked_25.fa,PF14294,PF14294,52.0
masked_25.fa,PF14294,PF14294,58.3
masked_25.fa,PF14294,PF14294,82.1
masked_25.fa,PF14294,PF14294,46.8
masked_25.fa,PF14294,PF14294,57.2
masked_25.fa,PF14294,PF14294,80.6
masked_25.fa,PF14294,PF14294,56.6
masked_25.fa,PF14294,PF14294,65.3
masked_25.fa,PF14294,PF14294,45.0
masked_25.fa,PF14294,PF14294,73.2
masked_25.fa,PF14294,PF14294,73.2
masked_25.fa,PF14294,PF14294,54.3
masked_25.fa,PF14294,PF14294,73.2
masked_25.fa,PF14294,PF14294,69.5
masked_25.fa,PF14294,PF14294,53.2
masked_25.fa,PF14294,PF14294,81.4
masked_25.fa,PF14294,PF14294,54.9
masked_25.fa,PF14294,PF14294,65.0
masked_25.fa,PF14294,PF14294,43.7
masked_25.fa,PF14294,PF14294,74.5
masked_25.fa,PF14294,PF14294,70.2
masked_25.fa,PF14294,PF14294,74.5
masked_25.fa,PF14294,PF14294,49.1
masked_25.fa,PF14294,PF14294,46.7
masked_25.fa,PF14294,PF14294,82.5
masked_25.fa,PF14294,PF14294,41.5
masked_25.fa,PF14294,PF14294,56.2
masked_25.fa,PF14294,PF14294,51.5
masked_25.fa,PF14294,PF14294,42.0
masked_25.fa,PF14294,PF14294,74.6
masked_25.fa,PF14294,PF14294,59.6
masked_25.fa,PF14294,PF14294,66.3
masked_25.fa,PF14294,PF14294,45.0
masked_25.fa,PF14294,PF14294,57.1
masked_25.fa,PF14294,PF14294,44.1
masked_25.fa,PF14294,PF14294,53.6
masked_25.fa,PF14294,PF14294,56.9
masked_25.fa,PF14294,PF14294,86.9
masked_25.fa,PF14294,PF14294,59.9
masked_25.fa,PF14294,PF14294,64.5
masked_25.fa,PF14294,PF14294,66.5
masked_25.fa,PF06419,PF06419,41.6
masked_25.fa,PF06419,PF06419,51.5
masked_25.fa,PF06419,PF06419,61.0
masked_25.fa,PF06419,PF06419,60.3
masked_25.fa,PF06419,PF06419,55.8
masked_25.fa,PF06419,PF06419,64.3
masked_25.fa,PF06419,PF06419,47.7
masked_25.fa,PF06419,PF06419,55.9
masked_25.fa,PF06419,PF06419,50.7
masked_25.fa,PF06419,PF06419,47.7
masked_25.fa,PF06419,PF06419,48.2
masked_25.fa,PF06419,PF06419,53.8
masked_25.fa,PF06419,PF06419,52.5
masked_25.fa,PF06419,PF06419,111.7
masked_25.fa,PF06419,PF06419,52.0
masked_25.fa,PF06419,PF06419,51.2
masked_25.fa,PF06419,PF06419,40.4
masked_25.fa,PF06419,PF06419,49.5
masked_25.fa,PF06419,PF06419,74.7
masked_25.fa,PF06419,PF06419,53.6
masked_25.fa,PF06419,PF06419,76.4
masked_25.fa,PF06419,PF06419,58.1
masked_25.fa,PF06419,PF06419,104.2
masked_25.fa,PF06419,PF06419,52.6
masked_25.fa,PF06419,PF06419,115.1
masked_25.fa,PF06419,PF06419,59.2
masked_25.fa,PF06419,PF06419,73.7
masked_25.fa,PF06419,PF06419,39.2
masked_25.fa,PF06419,PF06419,73.2
masked_25.fa,PF06419,PF06419,52.5
masked_25.fa,PF06419,PF06419,76.8
masked_25.fa,PF06419,PF06419,44.0
masked_25.fa,PF06419,PF06419,44.9
masked_25.fa,PF06419,PF06419,82.4
masked_25.fa,PF06419,PF06419,45.5
masked_25.fa,PF06419,PF06419,79.1
masked_25.fa,PF06419,PF06419,55.8
masked_25.fa,PF06419,PF06419,54.8
masked_25.fa,PF06419,PF06419,53.8
masked_25.fa,PF06419,PF06419,47.1
masked_25.fa,PF06419,PF06419,69.0
masked_25.fa,PF06419,PF06419,83.8
masked_25.fa,PF06419,PF06419,66.3
masked_25.fa,PF06419,PF06419,44.2
masked_25.fa,PF06419,PF06419,154.4
masked_25.fa,PF06419,PF06419,115.7
masked_25.fa,PF06419,PF06419,50.8
masked_25.fa,PF06419,PF06419,52.5
masked_25.fa,PF06419,PF06419,82.8
masked_25.fa,PF06419,PF06419,87.7
masked_25.fa,PF06419,PF06419,55.4
masked_25.fa,PF06419,PF06419,53.2
masked_25.fa,PF06419,PF06419,89.6
